facility_id,facility_name,primary_sector,state,year,emissions,predicted,error_pct
1000761,East River,Power Plants,NY,2021,2055130.908,1941103.1707295272,5.548441553119438
1000761,East River,Power Plants,NY,2022,1997802.318,1929979.4896808737,3.3948718403242073
1000761,East River,Power Plants,NY,2023,1995500.784,1918919.5539714333,3.8376948103753126
1000763,Narrows Generating Station,Power Plants,NY,2021,35465.016,34702.52665426127,2.1499760376217782
1000763,Narrows Generating Station,Power Plants,NY,2022,44456.644,31737.97498342523,28.609152361061646
1000763,Narrows Generating Station,Power Plants,NY,2023,25617.156,29026.677685004728,13.309524620940472
1000764,Ravenswood Generating Station,Power Plants,NY,2021,934293.61,1320993.8372194553,41.389582790730564
1000764,Ravenswood Generating Station,Power Plants,NY,2022,947888.592,1257017.9405649572,32.61241365007981
1000764,Ravenswood Generating Station,Power Plants,NY,2023,1286200.612,1196140.4045821198,7.0020342532600335
1000766,59th Street,Power Plants,NY,2021,180185.666,199552.66881093048,10.748359312294289
1000766,59th Street,Power Plants,NY,2022,201079.112,195619.003911008,2.7154029250894958
1000766,59th Street,Power Plants,NY,2023,174671.338,191762.88104365807,9.784972874976248
1000767,74th Street,Power Plants,NY,2021,195068.358,214939.83174314868,10.186928288568806
1000767,74th Street,Power Plants,NY,2022,253920.246,213228.87464648197,16.025256746765297
1000767,74th Street,Power Plants,NY,2023,251175.596,211531.53705515727,15.78340395172894
1000768,E F Barrett,Power Plants,NY,2021,914124.762,950506.6202954638,3.9799663905684506
1000768,E F Barrett,Power Plants,NY,2022,840349.98,970729.1317945833,15.514863437562443
1000768,E F Barrett,Power Plants,NY,2023,857905.812,991381.8875051581,15.558360094797685
1000771,Northport,Power Plants,NY,2021,2371144.138,1278982.3701559932,46.060538890951506
1000771,Northport,Power Plants,NY,2022,1775719.67,1230151.8208321384,30.72375997095654
1000771,Northport,Power Plants,NY,2023,1434384.246,1183185.583795071,17.51264787698518
1000777,Bethlehem Energy Center (Albany),Power Plants,NY,2021,1965496.616,1858579.3243590544,5.439708762182142
1000777,Bethlehem Energy Center (Albany),Power Plants,NY,2022,1900608.308,1876285.1033287107,1.279758936594594
1000777,Bethlehem Energy Center (Albany),Power Plants,NY,2023,2273112.376,1894159.5566211755,16.671099210927203
1000780,Bowline Generating Station LLC,Power Plants,NY,2021,552104.972,444911.363056424,19.415439885510747
1000780,Bowline Generating Station LLC,Power Plants,NY,2022,823497.462,449162.80139321095,45.456686617789366
1000780,Bowline Generating Station LLC,Power Plants,NY,2023,516749.84,453454.86518808233,12.248668487622114
1000781,CON ED-EAST 60TH STREET STEAM PLANT,Power Plants,NY,2021,50637.26,60732.88513174194,19.937147333291605
1000781,CON ED-EAST 60TH STREET STEAM PLANT,Power Plants,NY,2022,62761.864,53465.07715628494,14.812795941999207
1000781,CON ED-EAST 60TH STREET STEAM PLANT,Power Plants,NY,2023,41882.892,47066.996226620955,12.377617635909562
1000782,Longview Power,Power Plants,WV,2021,4805184.438,5460063.691049724,13.628597642805481
1000782,Longview Power,Power Plants,WV,2022,3951507.416,5978011.710932361,51.28433485223556
1000782,Longview Power,Power Plants,WV,2023,3499944.848,6545092.885019804,87.00560063853338
1000783,Pickles Butte Sanitary Landfill,Waste,ID,2021,121155.5,110229.6174791254,9.018065643635326
1000783,Pickles Butte Sanitary Landfill,Waste,ID,2022,128112.5,114144.43319736712,10.902969501518491
1000783,Pickles Butte Sanitary Landfill,Waste,ID,2023,135518.5,118198.28398130448,12.780702279537861
1000784,S A Carlson,Power Plants,NY,2021,34486.672,61590.62455533638,78.59254309994418
1000784,S A Carlson,Power Plants,NY,2022,39969.052,57056.91191403031,42.75272757039698
1000784,S A Carlson,Power Plants,NY,2023,27141.2,52856.92783063926,94.7479397765731
1000786,H F Lee Steam Electric Plant,Power Plants,NC,2021,2380026.564,3085524.223049225,29.642427934229776
1000786,H F Lee Steam Electric Plant,Power Plants,NC,2022,2827748.238,3258923.7641530177,15.248016791550656
1000786,H F Lee Steam Electric Plant,Power Plants,NC,2023,2637535.22,3442067.9705653503,30.503204069644614
1000787,Roxboro Steam Electric Plant,Power Plants,NC,2021,5419466.674,5074931.750395731,6.357358469555349
1000787,Roxboro Steam Electric Plant,Power Plants,NC,2022,5406815.36,4678146.553743689,13.476857590644837
1000787,Roxboro Steam Electric Plant,Power Plants,NC,2023,4122411.542,4312384.137303398,4.608287973384441
1000788,"Hermiston Power, LLC",Power Plants,OR,2021,1712949.164,1767457.5210527047,3.1821351268486655
1000788,"Hermiston Power, LLC",Power Plants,OR,2022,1530099.74,1892685.4428734512,23.696867164584393
1000788,"Hermiston Power, LLC",Power Plants,OR,2023,1563687.804,2026786.0149371312,29.615771751400782
1000790,Pulliam,Power Plants,WI,2021,60460.076,89356.70007614912,47.79455466802444
1000790,Pulliam,Power Plants,WI,2022,84866.084,68405.34411516099,19.396134602886843
1000790,Pulliam,Power Plants,WI,2023,70913.188,52366.42691063951,26.154177540798884
1000791,"Washington County Power, LLC",Power Plants,GA,2021,91781.16,71388.71988522132,22.218546937932235
1000791,"Washington County Power, LLC",Power Plants,GA,2022,252300.716,69313.25110496664,72.52752500909801
1000791,"Washington County Power, LLC",Power Plants,GA,2023,82490.096,67298.12197871803,18.4167248651062
1000792,Holland Energy Facility,Power Plants,IL,2021,693083.832,571495.2120479761,17.54313321682332
1000792,Holland Energy Facility,Power Plants,IL,2022,810652.696,627296.0200885906,22.618400804209433
1000792,Holland Energy Facility,Power Plants,IL,2023,999225.396,688545.2205432504,31.09210161195198
1000793,"APG Polytech, LLC",Other,WV,2021,44964.58,35229.271441274104,21.651060809921713
1000793,"APG Polytech, LLC",Other,WV,2022,42061.592,34357.34833362104,18.31657647760683
1000793,"APG Polytech, LLC",Other,WV,2023,40457.648,33507.005289209665,17.180046429763628
1000794,Dell Power Plant,Power Plants,AR,2021,1271959.55,875641.0480264304,31.158105772590773
1000794,Dell Power Plant,Power Plants,AR,2022,1217058.904,1073026.8130038285,11.834438787045887
1000794,Dell Power Plant,Power Plants,AR,2023,1694714.516,1314906.9975878992,22.411297880928803
1000795,Luna Energy Facility,Power Plants,NM,2021,1158335.356,1178582.3679477985,1.7479404252768524
1000795,Luna Energy Facility,Power Plants,NM,2022,1269611.296,1234495.8227503933,2.7658444250016174
1000795,Luna Energy Facility,Power Plants,NM,2023,1350498.144,1293061.883355502,4.252968499044309
1000796,"Otay Mesa Energy Center, LLC",Power Plants,CA,2021,829483.576,435715.5169528256,47.47147146011417
1000796,"Otay Mesa Energy Center, LLC",Power Plants,CA,2022,1000848.876,388314.3483808048,61.201500277170226
1000796,"Otay Mesa Energy Center, LLC",Power Plants,CA,2023,839096.04,346069.9178513183,58.75681669867989
1000798,"Brazos Valley Energy, LP",Power Plants,TX,2021,1098331.228,1101389.0290994418,0.27840427564005726
1000798,"Brazos Valley Energy, LP",Power Plants,TX,2022,1344613.016,1104466.3796533432,17.859907162066087
1000798,"Brazos Valley Energy, LP",Power Plants,TX,2023,1315735.424,1107552.3285191793,15.822565212078752
1000799,Sugar Creek Generating Station,Power Plants,IN,2021,1118840.004,1403332.0351109665,25.427409646944177
1000799,Sugar Creek Generating Station,Power Plants,IN,2022,1335447.912,1450282.1403912872,8.598929794222267
1000799,Sugar Creek Generating Station,Power Plants,IN,2023,1179051.78,1498803.016045747,27.119354846803002
1000800,Union Power Station,Power Plants,AR,2021,4384937.6,3842471.8977482957,12.3711156631215
1000800,Union Power Station,Power Plants,AR,2022,5018623.1,3948737.395367439,21.31831148333416
1000800,Union Power Station,Power Plants,AR,2023,5260038.656,4057941.718899886,22.85338598660128
1000801,Thomas A. Smith Energy Facility,Power Plants,GA,2021,3190786.576,2845585.4394072066,10.818684621192705
1000801,Thomas A. Smith Energy Facility,Power Plants,GA,2022,3194804.36,3124300.4171613157,2.2068313077763606
1000801,Thomas A. Smith Energy Facility,Power Plants,GA,2023,3432994.128,3430314.536156693,0.0780540759289938
1000802,US STEEL - IRVIN WORKS,Metals,PA,2021,384877.944,410998.183796658,6.78662942469314
1000802,US STEEL - IRVIN WORKS,Metals,PA,2022,316988.53,413784.223103509,30.536023843988602
1000802,US STEEL - IRVIN WORKS,Metals,PA,2023,362317.85,416589.14817512815,14.978919248700603
1000805,Zion Energy Center,Power Plants,IL,2021,384065.918,428604.44220421446,11.596583325108908
1000805,Zion Energy Center,Power Plants,IL,2022,202770.778,522491.37624917965,157.67587489809782
1000805,Zion Energy Center,Power Plants,IL,2023,189104.536,636944.4909408768,236.82137108592508
1000806,Metcalf Energy Center,Power Plants,CA,2021,937325.344,964122.2615564631,2.858870479497356
1000806,Metcalf Energy Center,Power Plants,CA,2022,928848.62,965554.272883378,3.9517368162077875
1000806,Metcalf Energy Center,Power Plants,CA,2023,930078.052,966988.4111775049,3.968522759797895
1000807,"TOTALENERGIES PETROCHEMICALS & REFINING USA, INC. - CARVILLE POLYSTYRENE PLANT",Other,LA,2021,17056.384,17975.04462409768,5.386022172681406
1000807,"TOTALENERGIES PETROCHEMICALS & REFINING USA, INC. - CARVILLE POLYSTYRENE PLANT",Other,LA,2022,15812.84,17668.456132990308,11.734869466777049
1000807,"TOTALENERGIES PETROCHEMICALS & REFINING USA, INC. - CARVILLE POLYSTYRENE PLANT",Other,LA,2023,11213.808,17367.09691974264,54.87242977356699
1000808,Rolling Hills Generating LLC,Power Plants,OH,2021,338639.296,304356.276222055,10.12375710169943
1000808,Rolling Hills Generating LLC,Power Plants,OH,2022,835587.279,370359.08065635647,55.67679284208484
1000808,Rolling Hills Generating LLC,Power Plants,OH,2023,1340777.684,450675.2754608775,66.38702442329154
1000809,Renaissance Power,Power Plants,MI,2021,450324.632,565156.9855705042,25.499905048610405
1000809,Renaissance Power,Power Plants,MI,2022,208772.928,650541.2409006655,211.6022978327274
1000809,Renaissance Power,Power Plants,MI,2023,901578.56,748825.4005838213,16.942856251614803
1000811,Bobby C. Smith Jr. Energy Facility,Power Plants,GA,2021,1047330.32,911405.9809273075,12.978172834019782
1000811,Bobby C. Smith Jr. Energy Facility,Power Plants,GA,2022,988640.636,934204.2288408359,5.506187504026912
1000811,Bobby C. Smith Jr. Energy Facility,Power Plants,GA,2023,998081.152,957572.7606002063,4.058627028335435
1000812,Calhoun Generating Facility,Power Plants,AL,2021,33113.473,75547.49432123109,128.1472992012378
1000812,Calhoun Generating Facility,Power Plants,AL,2022,291608.992,80058.32660552653,72.546002077492
1000812,Calhoun Generating Facility,Power Plants,AL,2023,26958.396,84838.49420107034,214.70156533448926
1000813,Hillabee Energy Center,Power Plants,AL,2021,1944523.544,1769149.7177996745,9.018858462344518
1000813,Hillabee Energy Center,Power Plants,AL,2022,1931073.144,1778683.8752688745,7.891429136416265
1000813,Hillabee Energy Center,Power Plants,AL,2023,1621452.34,1788269.4134424473,10.28812684327479
1000814,Vandolah Power Project,Power Plants,FL,2021,658736.612,559717.9747279906,15.031597677769486
1000814,Vandolah Power Project,Power Plants,FL,2022,843187.302,602255.2190975517,28.573969547568968
1000814,Vandolah Power Project,Power Plants,FL,2023,409390.266,648025.1935923771,58.29032769244618
1000815,Hot Spring Energy Facility,Power Plants,AR,2021,1000030.644,1169769.152853227,16.97333075457506
1000815,Hot Spring Energy Facility,Power Plants,AR,2022,1336075.8,1283892.193988589,3.9057369358393395
1000815,Hot Spring Energy Facility,Power Plants,AR,2023,863248.9,1409149.1143908298,63.237869679397186
1000816,Plaquemine Cogen Facility,Power Plants,LA,2021,3031564.612,2887236.2411554814,4.76085418972158
1000816,Plaquemine Cogen Facility,Power Plants,LA,2022,3370465.932,2892302.008209885,14.186879008338687
1000816,Plaquemine Cogen Facility,Power Plants,LA,2023,2717564.99,2897376.663347466,6.616646667481012
1000817,"Elgin Energy Center, LLC",Power Plants,IL,2021,310837.948,214447.11835053362,31.00999420105114
1000817,"Elgin Energy Center, LLC",Power Plants,IL,2022,82092.096,252019.36473196602,206.99589486905782
1000817,"Elgin Energy Center, LLC",Power Plants,IL,2023,134561.052,296174.4633755558,120.10415270501589
1000818,Tenaska Virginia Generating Station,Power Plants,VA,2021,1404494.296,2068393.2748564926,47.269610189751354
1000818,Tenaska Virginia Generating Station,Power Plants,VA,2022,1446398.448,2099609.6558227832,45.16122156560715
1000818,Tenaska Virginia Generating Station,Power Plants,VA,2023,1529450.89,2131297.157273016,39.350480045359035
1000819,Central Alabama Generating Station,Power Plants,AL,2021,1736578.964,2063062.6174581053,18.80039204817325
1000819,Central Alabama Generating Station,Power Plants,AL,2022,1850636.692,2089167.735275914,12.889134010313565
1000819,Central Alabama Generating Station,Power Plants,AL,2023,1918312.84,2115603.1761631803,10.284575698465332
1000821,Magnolia Facility,Power Plants,MS,2021,1701962.292,2165658.0831758347,27.244774655432547
1000821,Magnolia Facility,Power Plants,MS,2022,2075339.783,2231850.149791242,7.541433363022562
1000821,Magnolia Facility,Power Plants,MS,2023,2321855.171,2300065.3380235173,0.938466500780845
1000822,Redhawk Generating Facility,Power Plants,AZ,2021,2079183.396,1905549.6005566071,8.351057236097361
1000822,Redhawk Generating Facility,Power Plants,AZ,2022,1903837.344,1942263.0229547971,2.018327830152968
1000822,Redhawk Generating Facility,Power Plants,AZ,2023,1670568.808,1979683.787415239,18.503576622223097
1000823,Rockford Energy Center II,Power Plants,IL,2021,92322.233,69054.07424867908,25.203201867226188
1000823,Rockford Energy Center II,Power Plants,IL,2022,33400.651,78046.1846242862,133.66665704894854
1000823,Rockford Energy Center II,Power Plants,IL,2023,24843.808,88209.23313622852,255.05520384084642
1000824,Redbud Power Plant,Power Plants,OK,2021,1780786.6,2519859.744389898,41.50262273929386
1000824,Redbud Power Plant,Power Plants,OK,2022,1653100.724,2536875.9215507703,53.461666595384685
1000824,Redbud Power Plant,Power Plants,OK,2023,2087378.012,2554007.006013846,22.35479109827118
1000825,Deer Park Energy Center,Power Plants,TX,2021,3971626.38,3967688.9701893134,0.09913847461871486
1000825,Deer Park Energy Center,Power Plants,TX,2022,3825236.924,4045648.9317647074,5.76204852519894
1000825,Deer Park Energy Center,Power Plants,TX,2023,3664604.12,4125140.7058522473,12.567157891320802
1000826,Ouachita Plant,Power Plants,LA,2021,1124232.832,1908977.7366123456,69.80270298780472
1000826,Ouachita Plant,Power Plants,LA,2022,1762455.716,2116478.888618575,20.08692583902488
1000826,Ouachita Plant,Power Plants,LA,2023,1521068.412,2346534.901929955,54.2688601918028
1000827,Neil Simpson II (CT2),Power Plants,WY,2021,9217.016,7275.682804258178,21.0624913284497
1000827,Neil Simpson II (CT2),Power Plants,WY,2022,13191.852,7662.1968717446025,41.91720107423429
1000827,Neil Simpson II (CT2),Power Plants,WY,2023,11753.956,8069.244149430523,31.348695286671795
1000828,L V Sutton Steam Electric Plant,Power Plants,NC,2021,1601151.912,1648360.5205384002,2.948415336770378
1000828,L V Sutton Steam Electric Plant,Power Plants,NC,2022,1500313.858,1652963.598447746,10.174520460088019
1000828,L V Sutton Steam Electric Plant,Power Plants,NC,2023,1495648.708,1657579.5305391564,10.826795200839118
1000830,G G Allen,Power Plants,NC,2021,200401.368,636289.3722247098,217.5074993623346
1000830,G G Allen,Power Plants,NC,2022,300842.644,549637.3199804826,82.699271842752
1000830,G G Allen,Power Plants,NC,2023,141042.74,474785.83912075526,236.62550736092857
1000831,Buck,Power Plants,NC,2021,1762785.02,1892321.1450549075,7.348379047089221
1000831,Buck,Power Plants,NC,2022,1939412.97,1956369.617945294,0.8743185802915365
1000831,Buck,Power Plants,NC,2023,1570968.456,2022585.908328134,28.747709771209696
1000832,Cliffside,Power Plants,NC,2021,3329380.932,5441215.168855027,63.43023763238838
1000832,Cliffside,Power Plants,NC,2022,3071804.156,5850296.114558793,90.45146817487387
1000832,Cliffside,Power Plants,NC,2023,3711093.676,6290132.546848662,69.4953858892745
1000833,Dan River,Power Plants,NC,2021,1620602.396,3288684.547587878,102.92975968103394
1000833,Dan River,Power Plants,NC,2022,1599550.72,4096157.598313456,156.0817576521397
1000833,Dan River,Power Plants,NC,2023,1470088.604,5101890.080192531,247.0464342292481
1000834,Marshall,Power Plants,NC,2021,5729907.536,6489909.557133856,13.263774613445278
1000834,Marshall,Power Plants,NC,2022,5272927.738,6265502.50281223,18.823978141386586
1000834,Marshall,Power Plants,NC,2023,5154520.468,6048854.959711212,17.35048870721084
1000836,Leland Olds,Power Plants,ND,2021,2989758.144,3892665.1755825486,30.200002411383974
1000836,Leland Olds,Power Plants,ND,2022,4383205.368,3888722.3748729,11.28131017399091
1000836,Leland Olds,Power Plants,ND,2023,3785799.85,3884783.5677452222,2.6146051473170764
1000837,Milton R Young,Power Plants,ND,2021,4932223.986,5087010.648096311,3.138273171203692
1000837,Milton R Young,Power Plants,ND,2022,4551375.134,5069529.445211334,11.384566113669297
1000837,Milton R Young,Power Plants,ND,2023,4993025.17,5052108.315417499,1.183313590576179
1000839,Cardinal,Power Plants,OH,2021,9791031.27,9527872.749622421,2.6877507907047895
1000839,Cardinal,Power Plants,OH,2022,10120054.308,9707107.18417548,4.080483278613252
1000839,Cardinal,Power Plants,OH,2023,9267970.754,9889713.303402942,6.708507891380652
1000841,Miami Fort Generating Station,Power Plants,OH,2021,6437875.978,5533780.964350961,14.043374192646477
1000841,Miami Fort Generating Station,Power Plants,OH,2022,6015730.488,5401879.571626253,10.204096037850066
1000841,Miami Fort Generating Station,Power Plants,OH,2023,2862551.808,5273122.137347823,84.2105397921875
1000842,The University of Texas Southwestern Medical Center at Dallas,Other,TX,2021,60913.298,69639.02713706024,14.324834516529117
1000842,The University of Texas Southwestern Medical Center at Dallas,Other,TX,2022,65761.684,72356.8955001851,10.028957744125144
1000842,The University of Texas Southwestern Medical Center at Dallas,Other,TX,2023,63139.764,75180.83668975461,19.07050632903
